Angle,Intensity
18.15727043,183
18.16562607,176
18.1739817,177
18.18233734,188
18.19069297,177
18.1990486,187
18.20740424,169
18.21575987,202
18.22411551,189
18.23247114,165
18.24082678,167
18.24918241,198
18.25753805,177
18.26589368,190
18.27424932,177
18.28260495,180
18.29096058,174
18.29931622,192
18.30767185,208
18.31602749,187
18.32438312,174
18.33273876,175
18.34109439,176
18.34945003,166
18.35780566,175
18.36616129,179
18.37451693,173
18.38287256,181
18.3912282,161
18.39958383,165
18.40793947,159
18.4162951,192
18.42465074,195
18.43300637,193
18.44136201,180
18.44971764,189
18.45807327,207
18.46642891,195
18.47478454,187
18.48314018,185
18.49149581,203
18.49985145,185
18.50820708,196
18.51656272,173
18.52491835,174
18.53327399,152
18.54162962,185
18.54998525,168
18.55834089,164
18.56669652,171
18.57505216,158
18.58340779,180
18.59176343,166
18.60011906,185
18.6084747,161
18.61683033,190
18.62518597,154
18.6335416,152
18.64189723,178
18.65025287,188
18.6586085,170
18.66696414,189
18.67531977,186
18.68367541,166
18.69203104,178
18.70038668,181
18.70874231,178
18.71709795,173
18.72545358,192
18.73380921,177
18.74216485,162
18.75052048,173
18.75887612,162
18.76723175,189
18.77558739,184
18.78394302,165
18.79229866,183
18.80065429,166
18.80900993,155
18.81736556,189
18.82572119,178
18.83407683,209
18.84243246,176
18.8507881,171
18.85914373,159
18.86749937,152
18.875855,186
18.88421064,177
18.89256627,169
18.90092191,171
18.90927754,169
18.91763317,195
18.92598881,199
18.93434444,215
18.94270008,164
18.95105571,192
18.95941135,190
18.96776698,180
18.97612262,176
18.98447825,178
18.99283388,177
19.00118952,207
19.00954515,198
19.01790079,177
19.02625642,189
19.03461206,173
19.04296769,158
19.05132333,197
19.05967896,177
19.0680346,188
19.07639023,180
19.08474586,212
19.0931015,181
19.10145713,176
19.10981277,183
19.1181684,196
19.12652404,160
19.13487967,144
19.14323531,170
19.15159094,175
19.15994658,171
19.16830221,156
19.17665784,169
19.18501348,162
19.19336911,175
19.20172475,205
19.21008038,165
19.21843602,178
19.22679165,170
19.23514729,174
19.24350292,176
19.25185856,164
19.26021419,202
19.26856982,179
19.27692546,186
19.28528109,181
19.29363673,159
19.30199236,171
19.310348,171
19.31870363,181
19.32705927,166
19.3354149,159
19.34377054,179
19.35212617,178
19.3604818,184
19.36883744,159
19.37719307,171
19.38554871,192
19.39390434,187
19.40225998,180
19.41061561,155
19.41897125,180
19.42732688,170
19.43568252,178
19.44403815,162
19.45239378,177
19.46074942,179
19.46910505,187
19.47746069,184
19.48581632,167
19.49417196,176
19.50252759,168
19.51088323,168
19.51923886,184
19.52759449,190
19.53595013,169
19.54430576,180
19.5526614,177
19.56101703,199
19.56937267,161
19.5777283,174
19.58608394,200
19.59443957,167
19.60279521,190
19.61115084,152
19.61950647,179
19.62786211,175
19.63621774,142
19.64457338,178
19.65292901,156
19.66128465,174
19.66964028,166
19.67799592,166
19.68635155,170
19.69470719,179
19.70306282,173
19.71141845,188
19.71977409,166
19.72812972,142
19.73648536,175
19.74484099,164
19.75319663,150
19.76155226,168
19.7699079,155
19.77826353,154
19.78661917,183
19.7949748,188
19.80333043,162
19.81168607,176
19.8200417,151
19.82839734,158
19.83675297,167
19.84510861,151
19.85346424,160
19.86181988,165
19.87017551,148
19.87853115,186
19.88688678,178
19.89524241,174
19.90359805,154
19.91195368,157
19.92030932,169
19.92866495,168
19.93702059,192
19.94537622,190
19.95373186,214
19.96208749,165
19.97044313,185
19.97879876,176
19.98715439,188
19.99551003,179
20.00386566,170
20.0122213,156
20.02057693,159
20.02893257,178
20.0372882,185
20.04564384,183
20.05399947,189
20.06235511,162
20.07071074,184
20.07906637,205
20.08742201,183
20.09577764,160
20.10413328,147
20.11248891,158
20.12084455,174
20.12920018,168
20.13755582,173
20.14591145,155
20.15426708,178
20.16262272,199
20.17097835,173
20.17933399,175
20.18768962,169
20.19604526,176
20.20440089,187
20.21275653,162
20.22111216,156
20.2294678,155
20.23782343,178
20.24617906,189
20.2545347,158
20.26289033,175
20.27124597,161
20.2796016,179
20.28795724,171
20.29631287,173
20.30466851,181
20.31302414,185
20.32137978,168
20.32973541,157
20.33809104,180
20.34644668,178
20.35480231,169
20.36315795,166
20.37151358,171
20.37986922,178
20.38822485,171
20.39658049,152
20.40493612,189
20.41329176,155
20.42164739,177
20.43000302,184
20.43835866,187
20.44671429,165
20.45506993,176
20.46342556,168
20.4717812,179
20.48013683,189
20.48849247,168
20.4968481,174
20.50520374,199
20.51355937,189
20.521915,202
20.53027064,189
20.53862627,212
20.54698191,174
20.55533754,177
20.56369318,200
20.57204881,198
20.58040445,175
