Angle,Intensity
17.09246048,243
17.10081611,315
17.10917175,248
17.11752738,289
17.12588302,261
17.13423865,270
17.14259429,280
17.15094992,262
17.15930556,292
17.16766119,274
17.17601683,295
17.18437246,300
17.19272809,285
17.20108373,285
17.20943936,276
17.217795,261
17.22615063,284
17.23450627,275
17.2428619,254
17.25121754,282
17.25957317,249
17.26792881,258
17.27628444,263
17.28464007,291
17.29299571,256
17.30135134,284
17.30970698,260
17.31806261,256
17.32641825,258
17.33477388,274
17.34312952,276
17.35148515,267
17.35984079,271
17.36819642,294
17.37655205,305
17.38490769,272
17.39326332,284
17.40161896,260
17.40997459,262
17.41833023,271
17.42668586,295
17.4350415,262
17.44339713,286
17.45175277,271
17.4601084,286
17.46846403,275
17.47681967,254
17.4851753,275
17.49353094,294
17.50188657,282
17.51024221,273
17.51859784,284
17.52695348,260
17.53530911,271
17.54366475,275
17.55202038,280
17.56037601,264
17.56873165,264
17.57708728,270
17.58544292,325
17.59379855,267
17.60215419,311
17.61050982,273
17.61886546,268
17.62722109,283
17.63557672,269
17.64393236,267
17.65228799,281
17.66064363,268
17.66899926,295
17.6773549,300
17.68571053,274
17.69406617,280
17.7024218,311
17.71077744,288
17.71913307,290
17.7274887,269
17.73584434,257
17.74419997,264
17.75255561,306
17.76091124,289
17.76926688,314
17.77762251,276
17.78597815,294
17.79433378,270
17.80268942,283
17.81104505,313
17.81940068,311
17.82775632,299
17.83611195,353
17.84446759,326
17.85282322,317
17.86117886,291
17.86953449,324
17.87789013,335
17.88624576,336
17.8946014,327
17.90295703,386
17.91131266,313
17.9196683,336
17.92802393,333
17.93637957,358
17.9447352,376
17.95309084,376
17.96144647,391
17.96980211,366
17.97815774,409
17.98651338,427
17.99486901,398
18.00322464,433
18.01158028,431
18.01993591,418
18.02829155,420
18.03664718,482
18.04500282,491
18.05335845,477
18.06171409,464
18.07006972,486
18.07842536,419
18.08678099,379
18.09513662,416
18.10349226,378
18.11184789,389
18.12020353,323
18.12855916,294
18.1369148,311
18.14527043,333
18.15362607,290
18.1619817,270
18.17033734,294
18.17869297,257
18.1870486,283
18.19540424,301
18.20375987,264
18.21211551,311
18.22047114,264
18.22882678,269
18.23718241,256
18.24553805,299
18.25389368,269
18.26224931,270
18.27060495,280
18.27896058,256
18.28731622,285
18.29567185,270
18.30402749,276
18.31238312,272
18.32073876,251
18.32909439,268
18.33745003,254
18.34580566,235
18.35416129,308
18.36251693,246
18.37087256,241
18.3792282,264
18.38758383,274
18.39593947,288
18.4042951,268
18.41265074,247
18.42100637,224
18.42936201,254
18.43771764,281
18.44607327,272
18.45442891,259
18.46278454,238
18.47114018,259
18.47949581,252
18.48785145,257
18.49620708,239
18.50456272,251
18.51291835,286
18.52127399,291
18.52962962,235
18.53798525,272
18.54634089,272
18.55469652,302
18.56305216,264
18.57140779,254
18.57976343,261
18.58811906,291
18.5964747,278
18.60483033,251
18.61318597,274
18.6215416,283
18.62989723,267
18.63825287,283
18.6466085,283
18.65496414,276
18.66331977,280
18.67167541,265
18.68003104,286
18.68838668,276
18.69674231,275
18.70509795,271
18.71345358,270
18.72180921,254
18.73016485,233
18.73852048,268
18.74687612,260
18.75523175,253
18.76358739,275
18.77194302,273
18.78029866,283
18.78865429,270
18.79700993,290
18.80536556,267
18.81372119,257
18.82207683,251
18.83043246,281
18.8387881,282
18.84714373,293
18.85549937,291
18.863855,273
18.87221064,282
18.88056627,292
18.8889219,321
18.89727754,316
18.90563317,305
18.91398881,294
18.92234444,299
18.93070008,292
18.93905571,294
18.94741135,329
18.95576698,322
18.96412262,282
18.97247825,288
18.98083388,297
18.98918952,301
18.99754515,320
19.00590079,304
19.01425642,338
19.02261206,283
19.03096769,281
19.03932333,314
19.04767896,299
19.0560346,308
19.06439023,288
19.07274586,280
19.0811015,265
19.08945713,262
19.09781277,268
19.1061684,270
19.11452404,250
19.12287967,275
19.13123531,278
19.13959094,281
19.14794658,264
19.15630221,290
19.16465784,303
19.17301348,283
19.18136911,271
19.18972475,261
19.19808038,297
19.20643602,274
19.21479165,244
19.22314729,248
19.23150292,257
19.23985856,273
19.24821419,251
19.25656982,253
19.26492546,246
19.27328109,276
19.28163673,228
19.28999236,265
19.298348,272
19.30670363,268
19.31505927,248
19.3234149,307
19.33177054,272
19.34012617,256
19.3484818,272
19.35683744,292
19.36519307,269
19.37354871,244
19.38190434,262
19.39025998,270
19.39861561,265
19.40697125,267
19.41532688,252
19.42368251,262
19.43203815,256
19.44039378,286
19.44874942,262
19.45710505,276
19.46546069,282
19.47381632,267
19.48217196,237
19.49052759,274
19.49888323,271
19.50723886,224
19.51559449,273
19.52395013,259
19.53230576,271
19.5406614,259
19.54901703,257
19.55737267,276
19.5657283,252
19.57408394,271
19.58243957,294
19.59079521,238
19.59915084,276
19.60750647,283
19.61586211,271
19.62421774,263
19.63257338,282
19.64092901,262
19.64928465,269
19.65764028,253
19.66599592,271
19.67435155,282
19.68270719,296
19.69106282,307
19.69941845,283
19.70777409,284
19.71612972,265
19.72448536,267
19.73284099,254
19.74119663,280
19.74955226,270
19.7579079,292
19.76626353,269
19.77461917,267
19.7829748,272
19.79133043,241
19.79968607,268
19.8080417,264
19.81639734,282
19.82475297,281
19.83310861,241
19.84146424,250
19.84981988,259
19.85817551,279
19.86653115,299
19.87488678,291
19.88324241,281
19.89159805,273
19.89995368,292
19.90830932,300
19.91666495,285
19.92502059,258
19.93337622,284
19.94173186,290
19.95008749,279
19.95844313,275
19.96679876,284
19.97515439,282
19.98351003,256
19.99186566,252
20.0002213,267
20.00857693,268
20.01693257,259
20.0252882,267
20.03364384,259
20.04199947,254
20.0503551,262
20.05871074,231
20.06706637,261
20.07542201,272
20.08377764,264
20.09213328,262
20.10048891,260
20.10884455,246
20.11720018,242
20.12555582,250
20.13391145,229
20.14226708,250
20.15062272,269
20.15897835,269
20.16733399,283
20.17568962,263
20.18404526,283
20.19240089,270
20.20075653,244
20.20911216,267
20.2174678,264
20.22582343,292
20.23417906,253
20.2425347,246
20.25089033,239
20.25924597,242
20.2676016,262
20.27595724,251
20.28431287,285
20.29266851,249
20.30102414,258
20.30937978,235
20.31773541,267
20.32609104,278
20.33444668,242
20.34280231,254
20.35115795,285
20.35951358,246
20.36786922,243
20.37622485,259
20.38458049,251
20.39293612,270
20.40129176,262
20.40964739,265
20.41800302,280
20.42635866,246
20.43471429,251
20.44306993,269
20.45142556,241
20.4597812,267
20.46813683,242
20.47649247,251
20.4848481,233
20.49320374,244
20.50155937,261
20.509915,290
20.51827064,261
20.52662627,259
20.53498191,307
20.54333754,240
20.55169318,261
20.56004881,273
20.56840445,260
20.57676008,268
20.58511572,241
